date,camelsbr_42210000,camelsbr_43200000,GRDC_3651408
2005-07-14,0.60125005,0.55,0.39375
2005-07-15,0.60875,0.55,0.39
2005-07-16,0.61,0.55875003,0.38125
2005-07-17,0.61,0.55125,0.40625
2005-07-18,0.61,0.55875003,0.41
2005-07-19,0.61,0.56,0.41
2005-07-20,0.61,0.56,0.41
2005-07-21,0.61,0.56,0.40125
2005-07-22,0.61,0.55125,0.4
2005-07-23,0.61,0.55,0.4
2005-07-24,0.60125005,0.55,0.39125
2005-07-25,0.6,0.55,0.39
2005-07-26,0.6,0.54125,0.39
2005-07-27,0.6,0.54,0.4075
2005-07-28,0.60875,0.54875004,0.40125
2005-07-29,0.60125005,0.55,0.4
2005-07-30,0.6,0.55,0.4
2005-07-31,0.6,0.55,0.4175
2005-08-01,0.6,0.55,0.41125
2005-08-02,0.59125,0.54125,0.41
2005-08-03,0.59,0.54,0.41
2005-08-04,0.63374996,0.5575,0.40125
2005-08-05,0.6225,0.56,0.40875
2005-08-06,0.6025,0.55125,0.38375
2005-08-07,0.59125,0.55,0.3625
2005-08-08,0.59,0.53249997,0.35125
2005-08-09,0.59,0.53,0.35875
2005-08-10,0.59,0.53,0.3775
2005-08-11,0.59875,0.53,0.38
2005-08-12,0.6,0.53875,0.38875
2005-08-13,0.59125,0.53125,0.3725
2005-08-14,0.59,0.53,0.3525
2005-08-15,0.59,0.53,0.35
2005-08-16,0.59,0.53,0.34125
2005-08-17,0.59875,0.53,0.34875
2005-08-18,0.6,0.53,0.35
2005-08-19,0.6,0.53,0.34125
2005-08-20,0.6175,0.53875,0.34
2005-08-21,0.6025,0.54,0.33125
2005-08-22,0.59125,0.53125,0.33
2005-08-23,0.59,0.52125,0.3475
2005-08-24,0.59,0.52874994,0.3325
2005-08-25,0.59,0.53,0.33
2005-08-26,0.59,0.52125,0.3475
2005-08-27,0.59,0.52,0.35875
2005-08-28,0.59,0.52874994,0.35125
2005-08-29,0.59,0.53,0.35
2005-08-30,0.59,0.53,0.35
2005-08-31,0.59,0.53,0.35
2005-09-01,0.59,0.53,0.35
2005-09-02,0.59,0.53,0.35875
2005-09-03,0.59,0.52125,0.35125
2005-09-04,0.58124995,0.52,0.34125
2005-09-05,0.58,0.52,0.34
2005-09-06,0.57124996,0.51125,0.34
2005-09-07,0.5875,0.51874995,0.34
2005-09-08,0.59,0.52874994,0.34
2005-09-09,0.58124995,0.52125,0.34
2005-09-10,0.5975,0.52,0.34
2005-09-11,0.60875,0.52874994,0.34
2005-09-12,0.5925,0.53,0.34
2005-09-13,0.59,0.52125,0.34
2005-09-14,0.58124995,0.5025,0.33125
2005-09-15,0.53625,0.465,0.33
2005-09-16,0.50374997,0.45125,0.32125
2005-09-17,0.5,0.44125,0.31125
2005-09-18,0.49125,0.43125,0.28375
2005-09-19,0.49,0.43875,0.27125
2005-09-20,0.5075,0.46625,0.27
2005-09-21,0.55375,0.4875,0.27
2005-09-22,0.5775,0.49875,0.27
2005-09-23,0.58,0.50874996,0.27
2005-09-24,0.615,0.5275,0.27
2005-09-25,0.62,0.53875,0.27875
2005-09-26,0.61125004,0.53125,0.28
2005-09-27,0.61875,0.53,0.28875
2005-09-28,0.64625,0.5475,0.29
2005-09-29,0.65875,0.55875003,0.3425
2005-09-30,0.65125,0.56,0.34125
2005-10-01,0.685,0.5775,0.3575
2005-10-02,0.7075,0.60625,0.36
2005-10-03,0.675,0.58375,0.33375
2005-10-04,0.635,0.5625,0.32125
2005-10-05,0.60375,0.53375,0.31125
2005-10-06,0.59125,0.5125,0.30125
2005-10-07,0.59875,0.50125,0.29125
2005-10-08,0.6,0.50874996,0.28125
2005-10-09,0.59125,0.51,0.27125
2005-10-10,0.59,0.50125,0.26125
2005-10-11,0.58124995,0.5,0.26
2005-10-12,0.58,0.5,0.25125
2005-10-13,0.58,0.49125,0.25
2005-10-14,0.58,0.49,0.25
2005-10-15,0.58,0.49,0.25
2005-10-16,0.58,0.49,0.24125
2005-10-17,0.58,0.49,0.23125
2005-10-18,0.58,0.49,0.23
2005-10-19,0.58,0.49,0.23
2005-10-20,0.55375004,0.4725,0.23
2005-10-21,0.55875003,0.47,0.23
2005-10-22,0.56875,0.47875,0.22125
2005-10-23,0.57875,0.48,0.22
2005-10-24,0.58,0.48875,0.22
2005-10-25,0.58,0.49,0.22
2005-10-26,0.58,0.49,0.22
2005-10-27,0.58,0.48125,0.22
2005-10-28,0.58,0.48,0.22
2005-10-29,0.58,0.48875,0.22
2005-10-30,0.58,0.49,0.2375
2005-10-31,0.58875,0.49,0.205
2005-11-01,0.6075,0.49875,
2005-11-02,0.6625,0.535,0.26
2005-11-03,0.82750005,0.68,0.2075
2005-11-04,0.9725,0.88375,0.20875
2005-11-05,0.94625,0.8575,0.1575
2005-11-06,0.9925,0.85875,0.14125
2005-11-07,0.90375,0.83375,0.14
2005-11-08,0.81125003,0.7425,0.49875
2005-11-09,0.765,0.6775,0.41
2005-11-10,0.76874995,0.66125,0.3725
2005-11-11,0.79625,0.66875005,0.37
2005-11-12,0.78249997,0.67,0.41375
2005-11-13,0.84125,0.71375,0.62125
2005-11-14,0.87625,0.79,0.685
2005-11-15,0.88,0.8175,0.725
2005-11-16,0.88874996,0.82875,0.6775
2005-11-17,0.84625,0.78625,0.53875
2005-11-18,0.78749996,0.73625004,0.52
2005-11-19,0.77125,0.695,0.52875
2005-11-20,0.8575,0.73375,0.7575
2005-11-21,0.93125,0.8625,0.71125
2005-11-22,0.9225,0.85375,0.79625
2005-11-23,1.025,0.92875,0.88875
2005-11-24,1.11875,1.045,0.9175
2005-11-25,1.15625,1.10375,1.26125
2005-11-26,1.2125,1.215,1.5025
2005-11-27,1.54375,1.44,2.5975
2005-11-28,2.0449998,1.9775,2.84625
2005-11-29,2.46,2.3475,3.16625
2005-11-30,2.4575,2.50375,3.27125
2005-12-01,2.2662501,2.3799999,3.035
2005-12-02,1.9775001,2.1325,2.69375
2005-12-03,1.72125,1.81125,2.72
2005-12-04,1.6025001,1.77875,3.28125
2005-12-05,1.6424999,1.82375,3.465
2005-12-06,1.7112501,1.89125,3.4275
2005-12-07,1.69375,1.9,3.77875
2005-12-08,1.78625,1.9875,3.9875
2005-12-09,2.0887501,2.1837502,4.045
2005-12-10,2.4625,2.51625,4.05875
2005-12-11,2.4137502,2.56875,3.99
2005-12-12,2.3474998,2.5962498,4.26
2005-12-13,2.48,2.6174998,4.57125
2005-12-14,2.4825,2.6637502,4.4875
2005-12-15,2.50625,2.6525002,4.505
2005-12-16,2.74625,2.76375,4.79875
2005-12-17,3.1125002,3.1125002,4.84
2005-12-18,3.23,3.23875,4.76125
2005-12-19,3.24875,3.27625,4.6625
2005-12-20,3.10125,3.21,4.51875
2005-12-21,2.9050002,3.095,4.43
2005-12-22,2.7050002,2.93125,4.30625
2005-12-23,2.5575,2.7875,4.12375
2005-12-24,2.435,2.65625,3.96
2005-12-25,2.3325,2.54375,3.77375
2005-12-26,2.1625001,2.3899999,3.72375
2005-12-27,1.99125,2.2037501,3.545
2005-12-28,2.08375,2.1975,3.40625
2005-12-29,2.12625,2.2175,3.25875
2005-12-30,1.9637501,2.0974998,3.00375
2005-12-31,1.8,1.93125,2.865
2006-01-01,1.6837499,1.805,0.70625
2006-01-02,1.5125,1.6587499,0.39125
2006-01-03,1.3325,1.4825001,0.4425
2006-01-04,1.2837499,1.41625,0.42375
2006-01-05,1.1925,1.3137499,0.42875
2006-01-06,1.2325,1.3087499,0.4475
2006-01-07,1.625,1.6600001,0.4325
2006-01-08,1.7674999,1.9024999,0.43875
2006-01-09,1.66625,1.85125,0.58875
2006-01-10,1.5975001,1.76125,0.54875
2006-01-11,1.5025,1.6887499,0.42625
2006-01-12,1.35875,1.47,0.41
2006-01-13,1.27,1.4662501,0.34875
2006-01-14,1.2075,1.39125,0.19125
2006-01-15,1.1475,1.30125,0.17875
2006-01-16,1.09625,1.22,0.1975
2006-01-17,1.09,1.16625,0.2
2006-01-18,1.055,1.11625,0.165
2006-01-19,1.00625,1.06625,0.18625
2006-01-20,0.93875,0.99875,0.155
2006-01-21,0.8075,0.9025,0.17625
2006-01-22,0.74625003,0.84625,0.17125
2006-01-23,0.7225,0.77875,0.12625
2006-01-24,0.71125,0.7525,0.1725
2006-01-25,0.71,0.74125004,0.18
2006-01-26,0.70124996,0.73125005,0.17125
2006-01-27,0.63875,0.695,0.16125
2006-01-28,0.60375,0.655,0.1075
2006-01-29,0.635,0.65,0.09125
2006-01-30,0.71875,0.685,0.1075
2006-01-31,0.765,0.7425,0.1275
2006-02-01,0.8225,0.79375,0.10375
2006-02-02,0.83875,0.8175,0.12625
2006-02-03,0.805,0.82875,0.1475
2006-02-04,0.78249997,0.83875,0.10625
2006-02-05,0.7975,0.84,0.1
2006-02-06,0.79125,0.83124995,0.09125
2006-02-07,0.79,0.83875,0.09
2006-02-08,0.72875005,0.79625,0.09875
2006-02-09,0.64125,0.71999997,0.1
2006-02-10,0.65625,0.68375003,0.10875
2006-02-11,0.68625,0.6975,0.11
2006-02-12,0.725,0.735,0.10125
2006-02-13,0.73875,0.7575,0.1
2006-02-14,0.7925,0.795,0.1
2006-02-15,0.82624996,0.835,0.1
2006-02-16,0.8475,0.8575,0.135
2006-02-17,0.84125,0.86,0.14875
2006-02-18,0.83124995,0.8425,0.10625
2006-02-19,0.76875,0.79625,0.1
2006-02-20,0.71625,0.74625003,0.1
2006-02-21,0.68375003,0.705,0.1
2006-02-22,0.67125,0.6825,0.1
2006-02-23,0.67,0.67125,0.12625
2006-02-24,0.6875,0.67,0.15625
2006-02-25,0.73375,0.69624996,0.15125
2006-02-26,0.80125,0.76124996,0.185
2006-02-27,0.8275,0.81374997,0.14625
2006-02-28,0.83875,0.84625,0.30625
2006-03-01,0.95375,0.94624996,0.18125
2006-03-02,1.0487499,1.10875,0.16
2006-03-03,1.0425,1.10375,0.16
2006-03-04,1.01375,1.0649999,0.30875
2006-03-05,1.03625,1.06875,0.3825
2006-03-06,1.1624999,1.14,0.25
2006-03-07,1.0575,1.14125,0.265
2006-03-08,1.005,1.0699999,0.55875
2006-03-09,1.0875,1.1125,0.29375
2006-03-10,1.1175001,1.155,0.215
2006-03-11,1.12875,1.1775,0.2275
2006-03-12,1.13875,1.22375,0.34375
2006-03-13,1.4025,1.39625,0.54375
2006-03-14,1.69375,1.63875,0.36875
2006-03-15,1.9225,1.85375,0.4975
2006-03-16,2.2649999,2.2475,0.73
2006-03-17,2.625,2.5887501,0.6725
2006-03-18,2.4775,2.65625,0.625
2006-03-19,2.4325001,2.56375,0.36625
2006-03-20,2.4475,2.55875,0.5925
2006-03-21,2.3274999,2.48125,0.5075
2006-03-22,2.135,2.3474998,0.34125
2006-03-23,1.935,2.1462498,0.25875
2006-03-24,1.6999999,1.9449999,0.20625
2006-03-25,1.4075,1.7099999,0.1825
2006-03-26,1.22125,1.5225,0.18
2006-03-27,1.13,1.395,0.18875
2006-03-28,1.12875,1.345,0.1725
2006-03-29,1.12125,1.34875,0.3625
2006-03-30,1.11125,1.3149999,0.45125
2006-03-31,1.3025,1.38875,0.495
2006-04-01,1.33875,1.4875,0.50875
2006-04-02,1.19125,1.38625,0.51875
2006-04-03,1.0825,1.27375,0.5375
2006-04-04,1.00875,1.19875,0.5225
2006-04-05,0.97375,1.14625,0.4675
2006-04-06,0.9525,1.11375,0.38125
2006-04-07,0.915,1.06625,0.37875
2006-04-08,0.88375,1.025,0.42375
2006-04-09,0.85375,0.99375,0.43
2006-04-10,0.91125,1.025,0.40375
2006-04-11,0.99,1.1175,0.295
2006-04-12,1.09625,1.2175,0.245
2006-04-13,1.0575,1.23,0.24
2006-04-14,1.05,1.18625,0.2575
2006-04-15,1.1025,1.18875,0.23375
2006-04-16,1.0225,1.1375,0.22125
2006-04-17,0.94,1.0425,0.22
2006-04-18,0.92125,0.995,0.21125
2006-04-19,0.9375,1.01625,0.42875
2006-04-20,0.98375,1.125,0.29375
2006-04-21,1.0425,1.16625,0.17375
2006-04-22,0.9975,1.14375,0.16875
2006-04-23,0.94625,1.0875001,0.17875
2006-04-24,0.87875,1.00125,0.20625
2006-04-25,0.82625,0.92,0.21875
2006-04-26,0.79375005,0.86625004,0.185
2006-04-27,0.7725,0.83375,0.20625
2006-04-28,0.7525,0.8125,0.18375
2006-04-29,0.74125004,0.80125,0.20625
2006-04-30,0.73125005,0.78249997,0.23625
2006-05-01,0.7125,0.7625,0.24
2006-05-02,0.71,0.75125,0.24
2006-05-03,0.70124996,0.74125004,0.24
2006-05-04,0.69124997,0.73125005,0.24
2006-05-05,0.69,0.72125006,0.23125
2006-05-06,0.68125,0.71125,0.23
2006-05-07,0.67125,0.70124996,0.23875
2006-05-08,0.66125,0.7,0.24
2006-05-09,0.66,0.6825,0.24
2006-05-10,0.6425,0.67125,0.24
2006-05-11,0.64,0.67,0.19625
2006-05-12,0.64,0.67,0.19875
2006-05-13,0.64,0.67,0.19125
2006-05-14,0.64,0.67,0.2075
2006-05-15,0.63125,0.67,0.20125
2006-05-16,0.63874996,0.66125,0.2
2006-05-17,0.63125,0.65125,0.20875
2006-05-18,0.63,0.65,0.21
2006-05-19,0.62125003,0.64125,0.21
2006-05-20,0.61125004,0.63125,0.21
2006-05-21,0.61,0.62125003,0.20125
2006-05-22,0.61875,0.62,0.19125
2006-05-23,0.59375,0.61125004,0.1725
2006-05-24,0.59,0.61,0.17875
2006-05-25,0.58124995,0.61,0.1975
2006-05-26,0.5975,0.61,0.20875
2006-05-27,0.6,0.61875,0.21
2006-05-28,0.6175,0.64625,0.20125
2006-05-29,0.69,0.6675,0.19125
2006-05-30,0.7,0.67,0.1375
2006-05-31,0.63,0.6525,0.1125
2006-06-01,0.585,0.60625005,0.11875
2006-06-02,0.58,0.60875,0.12
2006-06-03,0.58,0.60125005,0.12875
2006-06-04,0.57124996,0.57375,0.13
2006-06-05,0.57,0.57,0.13
2006-06-06,0.57,0.57,0.13
2006-06-07,0.56125,0.57,0.13
2006-06-08,0.56,0.57,0.13875
2006-06-09,0.56,0.56125,0.18375
2006-06-10,0.56,0.56,0.18125
2006-06-11,0.55125,0.56,0.18
2006-06-12,0.57624996,0.56,0.18
2006-06-13,0.60625,0.58624995,0.18
2006-06-14,0.61,0.59875,0.18
2006-06-15,0.60125005,0.6,0.18
2006-06-16,0.59125,0.59125,0.18
2006-06-17,0.59,0.58124995,0.18
2006-06-18,0.59,0.58,0.18
2006-06-19,0.59,0.58,0.1625
2006-06-20,0.59,0.58,0.1775
2006-06-21,0.59,0.58,0.1975
2006-06-22,0.59,0.58,0.20875
2006-06-23,0.56375,0.5625,0.18375
2006-06-24,0.525,0.53375,0.17125
2006-06-25,0.52,0.52125,0.17875
2006-06-26,0.51125,0.51125,0.18875
2006-06-27,0.51,0.51,0.18125
2006-06-28,0.5275,0.5275,0.17125
2006-06-29,0.57374996,0.55625,0.1525
2006-06-30,0.58875,0.56875,0.12375
2006-07-01,0.58124995,0.57,0.4175
2006-07-02,0.58,0.57,0.45125
2006-07-03,0.58,0.57,0.45
2006-07-04,0.58,0.56125,0.44125
2006-07-05,0.58,0.56,0.44
2006-07-06,0.58,0.56,0.44
2006-07-07,0.58,0.56,0.44
2006-07-08,0.58,0.56,0.44
2006-07-09,0.58,0.56,0.44875
2006-07-10,0.58,0.56,0.45
2006-07-11,0.58,0.56,0.45
2006-07-12,0.58,0.55125,0.4325
2006-07-13,0.57124996,0.55,0.43
2006-07-14,0.57,0.54125,0.4475
2006-07-15,0.57,0.54,0.45
2006-07-16,0.57,0.54,0.45
2006-07-17,0.57,0.54,0.45
2006-07-18,0.57,0.54,0.45
2006-07-19,0.57875,0.54875004,0.45
2006-07-20,0.58,0.55875003,0.44125
2006-07-21,0.58,0.56,0.44
2006-07-22,0.58,0.55125,0.44
2006-07-23,0.58,0.55875003,0.44
2006-07-24,0.58875,0.56,0.44
2006-07-25,0.58124995,0.56,0.44
2006-07-26,0.58,0.55125,0.43125
2006-07-27,0.57124996,0.55,0.42125
2006-07-28,0.57875,0.55,0.42
2006-07-29,0.62375,0.55875003,0.41125
2006-07-30,0.63874996,0.58624995,0.41
2006-07-31,0.63125,0.59,0.41
2006-08-01,0.63874996,0.59,0.41
2006-08-02,0.6225,0.59,0.4275
2006-08-03,0.62,0.58124995,0.43875
2006-08-04,0.62874997,0.58,0.43125
2006-08-05,0.63,0.58875,0.43875
2006-08-06,0.6125,0.58124995,0.44875
2006-08-07,0.645,0.5975,0.44125
2006-08-08,0.65,0.60875,0.43125
2006-08-09,0.64125,0.60125005,0.42125
2006-08-10,0.6225,0.5825,0.41125
2006-08-11,0.585,0.5625,0.40125
2006-08-12,0.58875,0.5425,0.4
2006-08-13,0.6075,0.5575,0.39125
2006-08-14,0.58375,0.56,0.39
2006-08-15,0.57124996,0.5425,0.39
2006-08-16,0.56125,0.53125,0.39
2006-08-17,0.56875,0.53,0.39
2006-08-18,0.57875,0.53875,0.38125
2006-08-19,0.58875,0.54,0.38
2006-08-20,0.59,0.54875004,0.38
2006-08-21,0.61625,0.55875003,0.37125
2006-08-22,0.62874997,0.56875,0.37
2006-08-23,0.60375,0.57,0.36125
2006-08-24,0.57375,0.54375005,0.35125
2006-08-25,0.56125,0.5225,0.35
2006-08-26,0.56,0.52,0.34125
2006-08-27,0.56,0.51125,0.34
2006-08-28,0.55125,0.51,0.33125
2006-08-29,0.55,0.50125,0.3475
2006-08-30,0.5675,0.50874996,0.35
2006-08-31,0.5525,0.51874995,0.35
2006-09-01,0.55,0.51125,0.35
2006-09-02,0.55,0.51,0.35
2006-09-03,0.53249997,0.50125,0.35875
2006-09-04,0.53,0.49125,0.36875
2006-09-05,0.53,0.49,0.37875
2006-09-06,0.52125,0.49,0.38
2006-09-07,0.52,0.49,0.38
2006-09-08,0.52874994,0.49875,0.38
2006-09-09,0.53,0.5,0.37125
2006-09-10,0.5125,0.49125,0.37
2006-09-11,0.51,0.49,0.36125
2006-09-12,0.51,0.48125,0.35125
2006-09-13,0.51874995,0.48,0.35
2006-09-14,0.52,0.48,0.35
2006-09-15,0.51125,0.47125,0.35
2006-09-16,0.50125,0.46125,0.32375
2006-09-17,0.50874996,0.46,0.3025
2006-09-18,0.51874995,0.46,0.265
2006-09-19,0.52,0.46,0.25125
2006-09-20,0.52,0.46,0.25
2006-09-21,0.5375,0.46875,0.25
2006-09-22,0.575,0.49625,0.285
2006-09-23,0.615,0.535,0.33375
2006-09-24,0.6725,0.575,0.375
2006-09-25,0.71500003,0.615,0.3975
2006-09-26,0.72,0.64625,0.3825
2006-09-27,0.71125,0.64125,0.38
2006-09-28,0.68375003,0.6225,0.37125
2006-09-29,0.645,0.59375,0.3525
2006-09-30,0.6225,0.56375,0.34125
2006-10-01,0.59375,0.5425,0.305
2006-10-02,0.58124995,0.5225,0.29125
2006-10-03,0.57124996,0.51125,0.28125
2006-10-04,0.56125,0.50125,0.27125
2006-10-05,0.56875,0.5,0.27
2006-10-06,0.57875,0.50874996,0.26125
2006-10-07,0.58875,0.51874995,0.26875
2006-10-08,0.59,0.52,0.29625
2006-10-09,0.59,0.52874994,0.30875
2006-10-10,0.61625,0.5475,0.31875
2006-10-11,0.62874997,0.55875003,0.39875
2006-10-12,0.63874996,0.58624995,0.43625
2006-10-13,0.63125,0.59875,0.44875
2006-10-14,0.63874996,0.6,
2006-10-15,0.6925,0.635,
2006-10-16,0.6825,0.6575,
2006-10-17,0.68,0.65125,0.53
2006-10-18,0.70624995,0.65875,
2006-10-19,0.71875,0.6775,0.54
2006-10-20,0.7725,0.71500003,0.7325
2006-10-21,0.8675,0.81624997,0.9
2006-10-22,0.97625,0.9175,
2006-10-23,1.0600001,1.0612501,
2006-10-24,0.9825,1.03625,0.89
2006-10-25,0.9525,0.9425,
2006-10-26,0.90625,0.9125,0.7
2006-10-27,0.83875,0.83125,
2006-10-28,0.78625,0.7675,0.53
2006-10-29,0.7625,0.725,0.5125
2006-10-30,0.75125,0.7025,0.50125
2006-10-31,0.74125004,0.7,0.49125
2006-11-01,0.74875,0.7,0.49
2006-11-02,0.75,0.7,0.48125
2006-11-03,0.79375,0.70875,0.585
2006-11-04,0.87874997,0.78875,
2006-11-05,0.9775,0.8875,
2006-11-06,1.0337499,0.97875,
2006-11-07,1.215,1.1474999,
2006-11-08,1.2574999,1.205,1.04
2006-11-09,1.23375,1.25375,1.32875
2006-11-10,1.4575,1.4,1.405
2006-11-11,1.6125,1.5600001,2.01375
2006-11-12,1.875,1.8162501,1.995
2006-11-13,1.72625,1.7887499,
2006-11-14,1.525,1.5875,
2006-11-15,1.36875,1.4375,1.27
2006-11-16,1.21,1.28,
2006-11-17,1.11125,1.1375,
2006-11-18,1.05625,1.05,
2006-11-19,0.98875,0.96999997,
2006-11-20,0.945,0.90749997,0.6
2006-11-21,0.94875,0.87375,
2006-11-22,0.99375,0.9225,0.77
2006-11-23,1.07,1.0,0.7175
2006-11-24,1.115,1.0625,0.75375
2006-11-25,1.12875,1.07875,0.69875
2006-11-26,1.10375,1.0537499,
2006-11-27,1.02125,0.98875,0.71
2006-11-28,1.12375,0.98875,0.94625
2006-11-29,1.13125,1.0862501,
2006-11-30,1.0862501,1.0912501,2.65
2006-12-01,1.2375,1.23875,2.36125
2006-12-02,1.4,1.4175,2.34625
2006-12-03,1.8050001,1.6850001,2.105
2006-12-04,2.06125,1.93875,2.04375
2006-12-05,1.83625,1.82125,1.97
2006-12-06,1.52875,1.66,1.925
2006-12-07,1.28,1.4475,1.84125
2006-12-08,1.1975,1.3325,1.87375
2006-12-09,1.19875,1.32875,1.85375
2006-12-10,1.43625,1.4350001,2.55875
2006-12-11,2.17875,2.01,3.19375
2006-12-12,2.875,2.685,4.27625
2006-12-13,3.16125,3.0762498,4.28
2006-12-14,3.365,3.2425,4.505
2006-12-15,3.565,3.4175,4.74125
2006-12-16,3.7737498,3.57125,4.95375
2006-12-17,3.835,3.6775,4.86625
2006-12-18,3.875,3.7425,4.6925
2006-12-19,3.8625,3.75,4.60875
2006-12-20,3.9475,3.77625,4.57375
2006-12-21,4.0299997,3.82375,4.6225
2006-12-22,3.935,3.83,4.51625
2006-12-23,3.7450001,3.75125,4.35125
2006-12-24,3.51875,3.6174998,4.2075
2006-12-25,3.32375,3.46,4.0675
2006-12-26,3.16,3.2825,3.8225
2006-12-27,3.0175,3.14625,3.51875
2006-12-28,2.93,3.03375,3.29625
2006-12-29,2.92875,2.9237502,3.0075
2006-12-30,3.0962498,2.97125,2.73375
2006-12-31,3.26,3.1025,3.0675
2007-01-01,3.46375,3.2425,3.0675
2007-01-02,3.4025002,3.2775,2.605
2007-01-03,3.25,3.1925,2.40875
2007-01-04,3.16,3.0925,2.565
2007-01-05,3.22,3.1062498,3.0275
2007-01-06,3.2649999,3.15375,3.1775
2007-01-07,3.2962499,3.2037501,4.19625
2007-01-08,3.3875,3.28875,3.92
2007-01-09,3.37375,3.30875,3.57125
2007-01-10,3.3525,3.28375,3.32875
2007-01-11,3.35,3.27125,3.5975
2007-01-12,3.21875,3.22625,3.43
2007-01-13,3.095,3.115,3.25125
2007-01-14,3.1412501,3.09125,3.8775
2007-01-15,3.33375,3.2125,4.50375
2007-01-16,3.56125,3.405,4.74625
2007-01-17,3.72125,3.54375,4.875
2007-01-18,3.78375,3.6475,4.4175
2007-01-19,3.5974998,3.625,3.95625
2007-01-20,3.1937501,3.36625,3.55
2007-01-21,2.88625,3.05875,3.84125
2007-01-22,2.7275,2.8362498,3.4
2007-01-23,2.85875,2.8274999,3.225
2007-01-24,2.94125,2.9,3.56
2007-01-25,3.16,3.0325,4.16125
2007-01-26,3.23375,3.1725001,3.47875
2007-01-27,3.19625,3.1637502,3.37875
2007-01-28,3.2862499,3.1775,3.3275
2007-01-29,3.3875,3.25,3.32875
2007-01-30,3.435,3.3125,3.645
2007-01-31,3.5275,3.4075,4.1625
2007-02-01,3.5662498,3.49875,4.195
2007-02-02,3.52625,3.51,4.18125
2007-02-03,3.5549998,3.51875,4.25875
2007-02-04,3.63,3.5725,4.655
2007-02-05,3.8325,3.72875,4.85875
2007-02-06,3.9125001,3.81125,5.20375
2007-02-07,3.8587499,3.855,5.25
2007-02-08,3.815,3.85125,
2007-02-09,3.80125,3.84125,5.23
2007-02-10,3.7649999,3.83125,5.13375
2007-02-11,3.4625,3.76,4.91875
2007-02-12,3.11375,3.4875,4.84625
2007-02-13,3.11375,3.35375,4.3675
2007-02-14,3.7324998,3.59375,
2007-02-15,4.3537498,4.0412498,
2007-02-16,4.3424997,4.275,6.4
2007-02-17,4.07625,4.25625,6.2775
2007-02-18,3.795,4.11875,
2007-02-19,3.6025,3.98625,
2007-02-20,3.4925,3.865,
2007-02-21,3.3925002,3.745,
2007-02-22,3.275,3.63375,
2007-02-23,3.14625,3.50625,
2007-02-24,2.98125,3.3587499,
2007-02-25,2.645,3.10375,
2007-02-26,2.46,2.8687499,
2007-02-27,2.36125,2.7,
2007-02-28,2.09625,2.4875,
2007-03-01,1.7625,2.2062502,3.95
2007-03-02,1.5275,1.9599999,4.125
2007-03-03,1.4475,1.83375,2.89
2007-03-04,1.4575,1.81125,2.45625
2007-03-05,1.425,1.74,2.32375
2007-03-06,1.35,1.65125,2.4675
2007-03-07,1.235,1.5,2.3675
2007-03-08,1.19375,1.3925,2.245
2007-03-09,1.18125,1.345,
2007-03-10,1.18875,1.34,2.01
2007-03-11,1.14625,1.2875,
2007-03-12,1.105,1.21,
2007-03-13,1.07375,1.1737499,1.65
2007-03-14,1.0525,1.135,1.615
2007-03-15,1.015,1.12125,1.56625
2007-03-16,0.96625,1.1025,1.525
2007-03-17,0.96875,1.03,1.5025
2007-03-18,0.97875,1.02,1.43875
2007-03-19,1.00625,1.04625,1.42125
2007-03-20,1.01875,1.0587499,1.42875
2007-03-21,0.99375,1.0425,1.4475
2007-03-22,0.99875,1.0487499,1.45875
2007-03-23,1.02625,1.0762501,1.53875
2007-03-24,1.0474999,1.08875,1.4975
2007-03-25,1.04125,1.09,1.41125
2007-03-26,1.01375,1.055,1.4525
2007-03-27,0.975,1.015,1.3025
2007-03-28,0.935,0.96625,1.21875
2007-03-29,0.93,0.95124996,
2007-03-30,0.8775,0.915,1.14
2007-03-31,0.8525,0.86625004,1.09625
2007-04-01,0.7975,0.825,1.08125
2007-04-02,0.79,0.81125,1.03625
2007-04-03,0.8075,0.81875,1.00375
2007-04-04,0.8275,0.82875,0.965
2007-04-05,0.83,0.82124996,
2007-04-06,0.82124996,0.82,0.93
2007-04-07,0.81125,0.81125,
2007-04-08,0.7925,0.80125,0.96
2007-04-09,0.76375,0.79125,1.1
2007-04-10,0.7775,0.81624997,1.225
2007-04-11,0.82374996,0.855,1.21375
2007-04-12,0.80375004,0.85125005,
2007-04-13,0.8,0.84125,
2007-04-14,0.8,0.83124995,1.04
2007-04-15,0.78249997,0.82124996,
2007-04-16,0.77125,0.78499997,
2007-04-17,0.74375,0.77125,0.91
2007-04-18,0.74,0.76125,0.91
2007-04-19,0.74875,0.76874995,0.98875
2007-04-20,0.7675,0.7875,1.00875
2007-04-21,0.77,0.79,0.96625
2007-04-22,0.76125,0.78125,0.96
2007-04-23,0.7425,0.7625,0.9425
2007-04-24,0.7575,0.76,0.93125
2007-04-25,0.78625,0.76,1.07875
2007-04-26,0.78125,0.795,0.95125
2007-04-27,0.77125,0.78249997,0.92125
2007-04-28,0.76125,0.77125,0.92
2007-04-29,0.76,0.76125,0.85875
2007-04-30,0.75125,0.75125,0.82375
2007-05-01,0.72375,0.7325,0.8025
2007-05-02,0.71125,0.72125006,0.79125
2007-05-03,0.70124996,0.7025,0.78125
2007-05-04,0.7,0.7,0.77125
2007-05-05,0.69124997,0.69124997,0.7525
2007-05-06,0.69,0.69,0.7325
